Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Date
131263,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2005-2007,01/01/2005,55.5,,2005-01-01
130380,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2005-2007,01/01/2005,45.4,,2005-01-01
130390,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,408,Jamaica,2005-2007,01/01/2005,58.2,,2005-01-01
154485,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,402,Woodside and Sunnyside (CD2),2005,01/01/2005,5.029655,,2005-01-01
131062,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2005-2007,01/01/2005,103.9,,2005-01-01
131158,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408,Jamaica,2005-2007,01/01/2005,23.4,,2005-01-01
154598,643,Annual vehicle miles traveled,Million miles,per square mile,CD,315,Sheepshead Bay (CD15),2005,01/01/2005,42.865708,,2005-01-01
130361,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005-2007,01/01/2005,71.0,,2005-01-01
154614,643,Annual vehicle miles traveled,Million miles,per square mile,CD,413,Queens Village (CD13),2005,01/01/2005,59.429215,,2005-01-01
131224,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2005-2007,01/01/2005,193.7,,2005-01-01
131147,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2005-2007,01/01/2005,9.1,,2005-01-01
131041,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,208,Canarsie - Flatlands,2005-2007,01/01/2005,79.4,,2005-01-01
131040,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2005-2007,01/01/2005,93.5,,2005-01-01
151749,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,403,Flushing - Clearview,2005,01/01/2005,2.044089,,2005-01-01
151759,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,503,Willowbrook,2005,01/01/2005,1.392679,,2005-01-01
131051,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2005-2007,01/01/2005,42.4,,2005-01-01
151730,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,205,Sunset Park,2005,01/01/2005,3.374646,,2005-01-01
130782,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,1,Bronx,2005-2007,01/01/2005,76.5,,2005-01-01
130371,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,01/01/2005,83.3,,2005-01-01
130372,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2005-2007,01/01/2005,72.2,,2005-01-01
130906,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2005-2007,01/01/2005,13.5,,2005-01-01
130376,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,304,Upper West Side,2005-2007,01/01/2005,59.5,,2005-01-01
131222,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2005-2007,01/01/2005,79.7,,2005-01-01
131266,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5,Staten Island,2005-2007,01/01/2005,29.6,,2005-01-01
131298,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404,Bayside - Little Neck,2005-2007,01/01/2005,7.5,,2005-01-01
130392,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,410,Rockaways,2005-2007,01/01/2005,101.1,,2005-01-01
131028,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,114.5,,2005-01-01
130377,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,305,Upper East Side,2005-2007,01/01/2005,55.3,,2005-01-01
130359,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2005-2007,01/01/2005,65.8,,2005-01-01
130364,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,01/01/2005,80.0,,2005-01-01
130387,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2005-2007,01/01/2005,72.0,,2005-01-01
131328,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2005-2007,01/01/2005,7.2,,2005-01-01
130984,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,106,High Bridge - Morrisania,2005-2007,01/01/2005,2.8,,2005-01-01
131339,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2005-2007,01/01/2005,3.2,,2005-01-01
151631,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,202,Downtown - Heights - Slope,2005,01/01/2005,90.11112,,2005-01-01
151738,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,302,Central Harlem - Morningside Heights,2005,01/01/2005,2.567942,,2005-01-01
131027,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2005-2007,01/01/2005,68.3,,2005-01-01
151747,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,401,Long Island City - Astoria,2005,01/01/2005,2.866232,,2005-01-01
151737,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,301,Washington Heights,2005,01/01/2005,3.466213,,2005-01-01
151764,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,3,Manhattan,2005,01/01/2005,6.242864,,2005-01-01
131125,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103,Fordham - Bronx Pk,2005-2007,01/01/2005,34.5,,2005-01-01
151735,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,210,Coney Island - Sheepshead Bay,2005,01/01/2005,1.723271,,2005-01-01
151724,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,106,High Bridge - Morrisania,2005,01/01/2005,5.468103,,2005-01-01
151641,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,301,Washington Heights,2005,01/01/2005,88.620354,,2005-01-01
151756,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,410,Rockaways,2005,01/01/2005,0.508889,,2005-01-01
131231,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,206,Borough Park,2005-2007,01/01/2005,13.0,,2005-01-01
131153,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,403,Flushing - Clearview,2005-2007,01/01/2005,11.1,,2005-01-01
154463,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,210,Throgs Neck and Co-op City (CD10),2005,01/01/2005,4.939819,,2005-01-01
131163,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,503,Willowbrook,2005-2007,01/01/2005,11.1,,2005-01-01
130980,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,5.4,,2005-01-01
130362,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,01/01/2005,64.0,,2005-01-01
131057,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,403,Flushing - Clearview,2005-2007,01/01/2005,38.8,,2005-01-01
131038,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,205,Sunset Park,2005-2007,01/01/2005,37.7,,2005-01-01
131134,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,205,Sunset Park,2005-2007,01/01/2005,8.8,,2005-01-01
151624,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,102,Northeast Bronx,2005,01/01/2005,38.82801,,2005-01-01
151727,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,202,Downtown - Heights - Slope,2005,01/01/2005,5.725227,,2005-01-01
151720,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,102,Northeast Bronx,2005,01/01/2005,3.63275,,2005-01-01
131065,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,501,Port Richmond,2005-2007,01/01/2005,92.9,,2005-01-01
131161,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,501,Port Richmond,2005-2007,01/01/2005,20.4,,2005-01-01
131055,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,401,Long Island City - Astoria,2005-2007,01/01/2005,47.4,,2005-01-01
131241,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,305,Upper East Side,2005-2007,01/01/2005,11.5,,2005-01-01
131151,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,401,Long Island City - Astoria,2005-2007,01/01/2005,10.8,,2005-01-01
131130,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2005-2007,01/01/2005,9.5,,2005-01-01
131238,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2005-2007,01/01/2005,209.9,,2005-01-01
151762,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,1,Bronx,2005,01/01/2005,3.472806,,2005-01-01
151763,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,2,Brooklyn,2005,01/01/2005,2.795932,,2005-01-01
130941,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,204,East New York,2005-2007,01/01/2005,32.8,,2005-01-01
154446,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,105,Midtown (CD5),2005,01/01/2005,10.903427,,2005-01-01
154606,643,Annual vehicle miles traveled,Million miles,per square mile,CD,405,Ridgewood and Maspeth (CD5),2005,01/01/2005,49.352831,,2005-01-01
130972,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2005-2007,01/01/2005,23.9,,2005-01-01
130884,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,25.9,,2005-01-01
131042,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,01/01/2005,16.9,,2005-01-01
130952,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,304,Upper West Side,2005-2007,01/01/2005,18.4,,2005-01-01
131359,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2005-2007,01/01/2005,8.0,,2005-01-01
130783,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,2,Brooklyn,2005-2007,01/01/2005,67.8,,2005-01-01
151732,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,207,East Flatbush - Flatbush,2005,01/01/2005,2.408398,,2005-01-01
151733,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,208,Canarsie - Flatlands,2005,01/01/2005,1.194705,,2005-01-01
151753,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,407,Southwest Queens,2005,01/01/2005,3.412754,,2005-01-01
131239,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,303,East Harlem,2005-2007,01/01/2005,202.7,,2005-01-01
130774,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,504,South Beach - Tottenville,2005,01/01/2005,2.2,,2005-01-01
130758,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,308,Greenwich Village - SoHo,2005,01/01/2005,4.0,,2005-01-01
130823,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409,Southeast Queens,2005-2007,01/01/2005,73.8,,2005-01-01
130802,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,01/01/2005,19.7,,2005-01-01
131344,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,402,West Queens,2005-2007,01/01/2005,3.2,,2005-01-01
130904,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,304,Upper West Side,2005-2007,01/01/2005,15.3,,2005-01-01
130900,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2005-2007,01/01/2005,31.6,,2005-01-01
130357,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2005-2007,01/01/2005,67.3,,2005-01-01
131237,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301,Washington Heights,2005-2007,01/01/2005,66.4,,2005-01-01
130824,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,410,Rockaways,2005-2007,01/01/2005,152.7,,2005-01-01
151726,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,201,Greenpoint,2005,01/01/2005,4.07591,,2005-01-01
130747,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,208,Canarsie - Flatlands,2005,01/01/2005,2.8,,2005-01-01
154494,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,411,Bayside and Little Neck (CD11),2005,01/01/2005,3.08126,,2005-01-01
130753,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,303,East Harlem,2005,01/01/2005,4.2,,2005-01-01
130742,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,2005,01/01/2005,3.0,,2005-01-01
130755,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,305,Upper East Side,2005,01/01/2005,4.5,,2005-01-01
130744,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,205,Sunset Park,2005,01/01/2005,3.2,,2005-01-01
151643,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,303,East Harlem,2005,01/01/2005,108.882319,,2005-01-01
151739,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,303,East Harlem,2005,01/01/2005,5.167893,,2005-01-01
130893,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,204,East New York,2005-2007,01/01/2005,20.4,,2005-01-01
151741,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,305,Upper East Side,2005,01/01/2005,7.992091,,2005-01-01
151721,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,103,Fordham - Bronx Pk,2005,01/01/2005,1.969284,,2005-01-01
131067,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,503,Willowbrook,2005-2007,01/01/2005,28.0,,2005-01-01
154566,643,Annual vehicle miles traveled,Million miles,per square mile,CD,107,Upper West Side (CD7),2005,01/01/2005,104.583957,,2005-01-01
154474,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,309,South Crown Heights and Lefferts Gardens (CD9),2005,01/01/2005,2.338782,,2005-01-01
154450,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,109,Morningside Heights and Hamilton Heights (CD9),2005,01/01/2005,4.03787,,2005-01-01
154492,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,409,Kew Gardens and Woodhaven (CD9),2005,01/01/2005,3.756119,,2005-01-01
151728,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,203,Bedford Stuyvesant - Crown Heights,2005,01/01/2005,3.148227,,2005-01-01
131056,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,402,West Queens,2005-2007,01/01/2005,61.5,,2005-01-01
131007,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,401,Long Island City - Astoria,2005-2007,01/01/2005,3.8,,2005-01-01
131017,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,501,Port Richmond,2005-2007,01/01/2005,5.6,,2005-01-01
131326,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,205,Sunset Park,2005-2007,01/01/2005,6.4,,2005-01-01
131319,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,105,Crotona -Tremont,2005-2007,01/01/2005,18.9,,2005-01-01
131001,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,305,Upper East Side,2005-2007,01/01/2005,4.0,,2005-01-01
131019,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,503,Willowbrook,2005-2007,01/01/2005,9.3,,2005-01-01
131233,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2005-2007,01/01/2005,41.8,,2005-01-01
130990,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,205,Sunset Park,2005-2007,01/01/2005,3.8,,2005-01-01
151734,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,209,Bensonhurst - Bay Ridge,2005,01/01/2005,2.164276,,2005-01-01
131152,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,402,West Queens,2005-2007,01/01/2005,11.7,,2005-01-01
131018,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,8.7,,2005-01-01
130981,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,103,Fordham - Bronx Pk,2005-2007,01/01/2005,3.3,,2005-01-01
130787,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,101,Kingsbridge - Riverdale,2005-2007,01/01/2005,88.3,,2005-01-01
131023,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,2,Brooklyn,2005-2007,01/01/2005,5.6,,2005-01-01
130948,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2005-2007,01/01/2005,37.8,,2005-01-01
130934,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2005-2007,01/01/2005,28.4,,2005-01-01
151758,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,502,Stapleton - St. George,2005,01/01/2005,1.456008,,2005-01-01
151668,643,Annual vehicle miles traveled,Million miles,per square mile,Borough,3,Manhattan,2005,01/01/2005,108.400728,,2005-01-01
131347,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2005-2007,01/01/2005,4.2,,2005-01-01
131345,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,403,Flushing - Clearview,2005-2007,01/01/2005,2.2,,2005-01-01
131243,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2005-2007,01/01/2005,27.4,,2005-01-01
130915,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2005-2007,01/01/2005,18.3,,2005-01-01
130748,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,209,Bensonhurst - Bay Ridge,2005,01/01/2005,2.7,,2005-01-01
130738,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,106,High Bridge - Morrisania,2005,01/01/2005,3.6,,2005-01-01
130745,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,206,Borough Park,2005,01/01/2005,2.9,,2005-01-01
130991,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,206,Borough Park,2005-2007,01/01/2005,6.4,,2005-01-01
130749,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,210,Coney Island - Sheepshead Bay,2005,01/01/2005,2.5,,2005-01-01
130760,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,310,Lower Manhattan,2005,01/01/2005,4.2,,2005-01-01
130759,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,309,Union Square - Lower East Side,2005,01/01/2005,4.0,,2005-01-01
130791,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,105,Crotona -Tremont,2005-2007,01/01/2005,257.1,,2005-01-01
130789,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103,Fordham - Bronx Pk,2005-2007,01/01/2005,167.2,,2005-01-01
130367,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,206,Borough Park,2005-2007,01/01/2005,68.2,,2005-01-01
130381,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2005-2007,01/01/2005,66.9,,2005-01-01
130819,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405,Ridgewood - Forest Hills,2005-2007,01/01/2005,51.0,,2005-01-01
130382,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,310,Lower Manhattan,2005-2007,01/01/2005,59.5,,2005-01-01
131358,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1,Bronx,2005-2007,01/01/2005,13.4,,2005-01-01
151718,644,Annual vehicle miles traveled (cars),Million miles,per square mile,Borough,5,Staten Island,2005,01/01/2005,19.628216,,2005-01-01
151688,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,211,Williamsburg - Bushwick,2005,01/01/2005,42.311225,,2005-01-01
130781,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Citywide,1,New York City,2005-2007,01/01/2005,64.7,,2005-01-01
130974,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",Borough,1,Bronx,2005-2007,01/01/2005,31.3,,2005-01-01
130792,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,106,High Bridge - Morrisania,2005-2007,01/01/2005,308.0,,2005-01-01
130803,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,01/01/2005,38.4,,2005-01-01
154603,643,Annual vehicle miles traveled,Million miles,per square mile,CD,402,Woodside and Sunnyside (CD2),2005,01/01/2005,78.116308,,2005-01-01
154558,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,502,South Beach and Willowbrook (CD2),2005,01/01/2005,24.232556,,2005-01-01
154526,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,302,Fort Greene and Brooklyn Heights (CD2),2005,01/01/2005,96.294146,,2005-01-01
154455,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,202,Hunts Point and Longwood (CD2),2005,01/01/2005,2.680357,,2005-01-01
130966,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,408,Jamaica,2005-2007,01/01/2005,24.4,,2005-01-01
154617,643,Annual vehicle miles traveled,Million miles,per square mile,CD,502,South Beach and Willowbrook (CD2),2005,01/01/2005,25.569247,,2005-01-01
151660,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,410,Rockaways,2005,01/01/2005,13.651723,,2005-01-01
131313,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,4,Queens,2005-2007,01/01/2005,23.5,,2005-01-01
154616,643,Annual vehicle miles traveled,Million miles,per square mile,CD,501,St. George and Stapleton (CD1),2005,01/01/2005,25.464099,,2005-01-01
130788,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,102,Northeast Bronx,2005-2007,01/01/2005,152.6,,2005-01-01
131235,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,01/01/2005,24.1,,2005-01-01
130370,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,01/01/2005,73.4,,2005-01-01
131304,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,410,Rockaways,2005-2007,01/01/2005,58.8,,2005-01-01
154466,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,301,Greenpoint and Williamsburg (CD1),2005,01/01/2005,3.581769,,2005-01-01
154499,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,502,South Beach and Willowbrook (CD2),2005,01/01/2005,1.198005,,2005-01-01
131132,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,01/01/2005,37.9,,2005-01-01
130796,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,01/01/2005,195.4,,2005-01-01
130809,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305,Upper East Side,2005-2007,01/01/2005,39.0,,2005-01-01
154456,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,203,Morrisania and Crotona (CD3),2005,01/01/2005,2.55739,,2005-01-01
130389,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,407,Southwest Queens,2005-2007,01/01/2005,49.0,,2005-01-01
